1429215089386,-59.39397081,0.0,-0.039527538626995,59.39397081,1.0,2.9824229364463296E-12,-0.019,-0.025,0.75
1429215089406,-59.32612334,0.0,-0.15442966514091794,59.32612334,1.0,-2.755737740585,-0.019,-0.025,0.75
1429215089429,-59.25806985,0.0,-0.2601328063849323,59.25806985,1.0,-2.392621826176087,-0.019,-0.025,0.75
1429215089441,-59.18981264,0.0,-0.4308148124987382,59.18981264,1.0,-4.57881087465,-0.019,-0.025,0.75
1429215089454,-59.12135395,0.0,-0.5898206176041462,59.12135395,1.0,-4.220080212322308,-0.019,-0.025,0.75
1429215089472,-59.00774872,0.0,-0.7102653151290198,59.00774872,1.0,-3.0538130929722223,-0.019,-0.025,0.75
1429215089489,-58.84422588,0.0,-0.8352614381012656,58.84422588,1.0,-3.2495986018,-0.019,-0.025,0.75
1429215089504,-58.64070522,0.0,-0.9731571882168086,58.64070522,1.0,-3.7090744654,-0.019,-0.025,0.75
1429215089524,-58.40559628,0.0,-1.0,58.40559628,1.0,-2.806137625225,-0.019,-0.025,0.75
1429215089539,-58.14587329,0.0,-1.0,58.14587329,1.0,-3.778944825933333,-0.019,-0.025,0.75
1429215089551,-57.63136324,0.0,-1.0,57.63136324,1.0,-4.751053057291666,-0.019,-0.025,0.75
1429215089569,-56.84669035,0.0,-1.0,56.84669035,1.0,-3.157181264027778,-0.019,-0.025,0.75
1429215089586,-55.85211079,0.0,-1.0,55.85211079,1.0,-3.3053543976764708,-0.019,-0.025,0.75
1429215089604,-54.06682715,0.0,-1.0,54.06682715,1.0,-3.068204313222222,-0.019,-0.025,0.75
1429215089631,-52.73016221,0.0,-1.0,52.73016221,1.0,-1.9769198560185186,-0.019,-0.025,0.75
1429215089650,-51.29924406,0.0,-1.0,51.29924406,1.0,-2.7274209485526315,-0.019,-0.025,0.75
1429215089667,-49.01773826,0.0,-1.0,49.01773826,1.0,-2.9386465705588236,-0.019,-0.025,0.75
1429215089690,-47.42860524,0.0,-1.0,47.42860524,1.0,-2.0611951330217395,-0.019,-0.025,0.75
1429215089718,-44.14039769,0.0,-1.0,44.14039769,1.0,-1.6244295863285714,-0.019,-0.025,0.75
1429215089743,-41.61463878,0.0,-1.0,41.61463878,1.0,-1.68884033758,-0.019,-0.025,0.75
1429215089770,-39.06654744,0.0,-1.0,39.06654744,1.0,-1.4857198479481482,-0.019,-0.025,0.75
1429215089798,-36.51586095,0.0,-1.0,36.51586095,1.0,-1.3701100422499999,-0.019,-0.025,0.75
1429215089824,-33.97364558,0.0,-1.0,33.97364558,1.0,-1.4184575739807692,-0.019,-0.025,0.75
1429215089850,-30.60389903,0.0,-1.0,30.60389903,1.0,-1.38016349775,-0.019,-0.025,0.75
1429215089886,-28.09131403,0.0,-1.0,28.09131403,1.0,-0.9334239042638889,-0.019,-0.025,0.75
1429215089915,-25.59030443,0.0,-1.0,25.59030443,1.0,-1.1066291800689656,-0.019,-0.025,0.75
1429215089933,-23.1040939,0.0,-1.0,23.1040939,1.0,-1.6852064453611109,-0.019,-0.025,0.75
1429215089957,-20.636029,0.0,-1.0,20.636029,1.0,-1.17000433725,-0.019,-0.025,0.75
1429215089986,-17.35971774,0.0,-1.0,17.35971774,1.0,-0.8714039687068965,-0.019,-0.025,0.75
1429215090011,-14.90132259,0.0,-1.0,14.90132259,1.0,-0.8493335726400001,-0.019,-0.025,0.75
1429215090040,-12.42547246,0.0,-1.0,12.42547246,1.0,-0.6118303293793104,-0.019,-0.025,0.75
1429215090068,-9.079358831,0.0,-1.0,9.079358831,1.0,-0.49089363157142857,-0.019,-0.025,0.75
1429215090102,-6.534324708,0.0,-1.0,6.534324708,1.0,-0.27607238090882363,-0.019,-0.025,0.75
1429215090163,0.3168636558,0.0,-1.0,-0.3168636558,-1.0,-0.09102098330983603,-0.019,-0.025,0.75
1429215090227,6.25650857,0.0,-1.0,-6.25650857,-1.0,0.0172786512515625,-0.019,-0.025,0.75
1429215090288,12.08539479,0.0,-1.0,-12.08539479,-1.0,0.09659305347213115,-0.019,-0.025,0.75
1429215090340,16.98994237,0.0,-1.0,-16.98994237,-1.0,0.19545715701923078,-0.019,-0.025,0.75
1429215090398,23.39036004,0.0,-1.0,-23.39036004,-1.0,0.22314208800000002,-0.019,-0.025,0.75
1429215090468,28.06497486,13.411414861290902,-0.9766208974315284,-14.653559998709097,-1.0,0.25661698192857146,-0.019,-0.025,0.75
1429215090499,31.86734775,13.411414861290902,-0.8914617735509386,-18.4559328887091,-1.0,0.26514032928093867,-0.019,-0.025,0.75
1429215090540,35.58476304,13.411414861290902,-0.8068915879635604,-22.173348178709098,-1.0,0.26898630194412443,-0.019,-0.025,0.75
1429215090576,38.49843829,13.411414861290902,-0.7188212491303512,-25.087023428709102,-1.0,0.39175276468636383,-0.019,-0.025,0.75
1429215090590,40.64668926,13.411414861290902,-0.6006592135086987,-27.2352743987091,-1.0,1.1833866271935072,-0.019,-0.025,0.75
1429215090626,43.33093496,13.411414861290902,-0.5138285155266499,-29.9195200987091,-1.0,0.5123442677141417,-0.019,-0.025,0.75
1429215090643,45.15439734,13.411414861290902,-0.3994738366361886,-31.742982478709102,-1.0,1.247976562394653,-0.019,-0.025,0.75
1429215090674,47.43251031,13.411414861290902,-0.3093582152879694,-34.0210954487091,-1.0,0.7547403649906163,-0.019,-0.025,0.75
1429215090705,49.05440909,13.411414861290902,-0.2189101516849321,-35.6429942287091,-1.0,0.8411987054422289,-0.019,-0.025,0.75
1429215090728,50.46820988,13.411414861290902,-0.11593378911663814,-37.0567950187091,-1.0,1.2286502292916999,-0.019,-0.025,0.75
1429215090755,51.68407975,13.411414861290902,-0.02163451198156656,-38.2726648887091,-1.0,1.1245658644336705,-0.019,-0.025,0.75
1429215090779,52.7521124,13.411414861290902,0.07129524893821909,-39.3406975387091,-1.0,1.1896175151108692,-0.019,-0.025,0.75
1429215090806,53.63539951,13.411414861290902,0.15725916649004718,-40.2239846487091,-1.0,1.122211778126328,-0.019,-0.025,0.75
1429215090833,54.37592978,13.411414861290902,0.24182421673525595,-40.9645149187091,-1.0,1.1838822625800318,-0.019,-0.025,0.75
1429215090856,54.96656494,13.411414861290902,0.3338101407125127,-41.5551500787091,-1.0,1.4608166222352548,-0.019,-0.025,0.75
1429215090887,55.48509663,13.411414861290902,0.40872208458089876,-42.0736817687091,-1.0,1.1571908991342212,-0.019,-0.025,0.75
1429215090912,55.73122017,13.411414861290902,0.49471995355812076,-42.3198053087091,-1.0,1.5186348371604346,-0.019,-0.025,0.75
1429215090939,55.88176079,13.411414861290902,0.5745743642318413,-42.4703459287091,-1.0,1.4807500095429946,-0.019,-0.025,0.75
1429215090967,55.86420174,13.411414861290902,0.6509144669537844,-42.4527868787091,-1.0,1.5025353440682452,-0.019,-0.025,0.75
1429215090991,55.69332253,13.411414861290902,0.7368068674540267,-42.2819076687091,-1.0,1.8393634529129523,-0.019,-0.025,0.75
1429215091018,55.34936415,13.411414861290902,0.8122210293743197,-41.9379492887091,-1.0,1.7092089847466985,-0.019,-0.025,0.75
1429215091047,54.78472186,13.411414861290902,0.8806033963047074,-41.3733069987091,-1.0,1.65401191241934,-0.019,-0.025,0.75
1429215091069,53.70316479,13.411414861290902,0.9700201253509898,-40.2917499287091,-1.0,2.280765266882312,-0.019,-0.025,0.75
1429215091098,52.61161112,13.411414861290902,1.0,-39.2001962587091,-1.0,1.7567826288848571,-0.019,-0.025,0.75
1429215091127,50.82020292,13.411414861290902,1.0,-37.4087880587091,-1.0,1.9158434985761756,-0.019,-0.025,0.75
1429215091154,49.29956801,13.411414861290902,1.0,-35.8881531487091,-1.0,2.027936844396633,-0.019,-0.025,0.75
1429215091187,47.11698872,13.411414861290902,1.0,-33.7055738587091,-1.0,1.6408396742033062,-0.019,-0.025,0.75
1429215091213,45.36623795,13.411414861290902,1.0,-31.954823088709098,-1.0,2.0108683657195807,-0.019,-0.025,0.75
1429215091241,43.57028408,13.411414861290902,1.0,-30.1588692187091,-1.0,1.8066258667396105,-0.019,-0.025,0.75
1429215091262,41.77361317,13.411414861290902,1.0,-28.362198308709097,-1.0,2.3151713056528145,-0.019,-0.025,0.75
1429215091285,40.59258365,13.411414861290902,1.0,-27.1811687887091,-1.0,2.0260454882047436,-0.019,-0.025,0.75
1429215091307,38.86608322,13.411414861290902,1.0,-25.4546683587091,-1.0,2.04264588221405,-0.019,-0.025,0.75
1429215091319,37.7536346,13.411414861290902,1.0,-24.342219738709097,-1.0,3.566924509059092,-0.019,-0.025,0.75
1429215091338,36.67656548,13.411414861290902,1.0,-23.2651506187091,-1.0,2.169309649405742,-0.019,-0.025,0.75
1429215091357,35.63888736,13.411414861290902,1.0,-22.227472498709098,-1.0,2.0843203857215316,-0.019,-0.025,0.75
1429215091383,34.15916769,13.411414861290902,1.0,-20.747752828709096,-1.0,1.4478407634118884,-0.019,-0.025,0.75
1429215091404,32.77257115,9.726959035841444,1.0,-23.04561211415855,-1.0,1.6719767832718615,-0.019,-0.025,0.75
1429215091430,31.47225021,9.726959035841444,1.0,-21.745291174158552,-1.0,1.3936554563137906,-0.019,-0.025,0.75
1429215091448,30.64903853,9.726959035841444,1.0,-20.922079494158552,-1.0,1.8937805118976974,-0.019,-0.025,0.75
1429215091473,29.47323892,9.726959035841444,1.0,-19.746279884158554,-1.0,1.276080260566342,-0.019,-0.025,0.75
1429215091500,28.35689259,9.726959035841444,1.0,-18.629933554158555,-1.0,1.0836845538947613,-0.019,-0.025,0.75
1429215091524,27.28816934,9.726959035841444,1.0,-17.561210304158557,-1.0,1.1074420397566065,-0.019,-0.025,0.75
1429215091556,25.91476382,9.726959035841444,1.0,-16.18780478415856,-1.0,0.7277784799424549,-0.019,-0.025,0.75
1429215091588,24.57730437,9.726959035841444,1.0,-14.850345334158556,-1.0,0.6118912218487049,-0.019,-0.025,0.75
1429215091618,23.25565207,9.726959035841444,1.0,-13.528693034158556,-1.0,0.5305873755386185,-0.019,-0.025,0.75
1429215091660,21.59403623,9.726959035841444,1.0,-11.867077194158556,-1.0,0.28444382190853706,-0.019,-0.025,0.75
1429215091812,15.1376062,9.726959035841444,1.0,-5.410647164158556,-1.0,0.028883449547095763,-0.019,-0.025,0.75
1429215091848,13.60880881,9.726959035841444,1.0,-3.881849774158555,-1.0,-0.07994504813448458,-0.019,-0.025,0.75
1429215091923,12.06719282,9.726959035841444,1.0,-2.3402337841585563,-1.0,-0.06838083843788594,-0.019,-0.025,0.75
1429215091929,10.51979196,9.726959035841444,1.0,-0.7928329241585548,-1.0,-1.2135506774735738,-0.019,-0.025,0.75
1429215091957,8.961308488,9.726959035841444,0.9734878884021331,0.7656505478414442,1.0,-0.32563129824433734,-0.019,-0.025,0.75
