1429215089386,309.84631,-59.39397081,0.1316873863
1429215089406,309.8718446,-59.32612334,0.1118034267
1429215089429,309.8972648,-59.25806985,0.09202056205
1429215089441,309.9225697,-59.18981264,0.0723394333
1429215089454,309.9477584,-59.12135395,0.05276032019
1429215089472,309.982409,-59.00774872,0.2244805985
1429215089489,310.0296618,-58.84422588,0.6067197856
1429215089504,310.089408,-58.64070522,1.155715101
1429215089524,310.1612641,-58.40559628,1.836889272
1429215089539,310.244534,-58.14587329,2.623009359
1429215089551,310.6318823,-57.63136324,3.16277811
1429215089569,311.3781657,-56.84669035,3.4006288
1429215089586,312.4163349,-55.85211079,3.417292548
1429215089604,314.3629506,-54.06682715,3.205198023
1429215089631,315.8388347,-52.73016221,2.955154625
1429215089650,317.4336231,-51.29924406,2.536632925
1429215089667,319.9078571,-49.01773826,1.794265502
1429215089690,321.5376805,-47.42860524,1.322539737
1429215089718,324.5964539,-44.14039769,0.6058664397
1429215089743,326.6241173,-41.61463878,0.377596087
1429215089770,328.3501935,-39.06654744,0.5810229271
1429215089798,329.7781626,-36.51586095,1.199263418
1429215089824,330.9537681,-33.97364558,2.119814961
1429215089850,332.2581107,-30.60389903,3.503341524
1429215089886,333.1275427,-28.09131403,4.483418686
1429215089915,333.9507538,-25.59030443,5.382087967
1429215089933,334.8025145,-23.1040939,6.018097274
1429215089957,335.768645,-20.636029,6.129929569
1429215089986,337.2206983,-17.35971774,5.607098805
1429215090011,338.4337906,-14.90132259,4.694397751
1429215090040,339.6983736,-12.42547246,3.504460262
1429215090068,341.3576114,-9.079358831,1.774847799
1429215090102,342.4906561,-6.534324708,0.6207701074
1429215090163,344.6888249,0.3168636558,-0.9431478386
1429215090227,345.7131714,6.25650857,-0.7889700243
1429215090288,346.2607746,12.08539479,0.3643323082
1429215090340,346.702236,16.98994237,1.921622625
1429215090398,347.9231985,23.39036004,4.047701266
1429215090468,349.62788,28.06497486,5.427171305
1429215090499,351.6197172,31.86734775,6.434209791
1429215090540,354.0563838,35.58476304,7.427494509
1429215090576,356.3281125,38.49843829,8.07024865
1429215090590,358.1662981,40.64668926,8.519610648
1429215090626,0.82885186,43.33093496,8.790880761
1429215090643,2.951646283,45.15439734,8.703918538
1429215090674,5.845795377,47.43251031,8.346031164
1429215090705,7.997478258,49.05440909,7.94393558
1429215090728,10.0671358,50.46820988,7.384038955
1429215090755,12.00562151,51.68407975,6.693516679
1429215090779,13.79093851,52.7521124,5.88850984
1429215090806,15.3713008,53.63539951,5.010099557
1429215090833,16.75369907,54.37592978,4.055483803
1429215090856,17.92709744,54.96656494,3.015378055
1429215090887,19.14114869,55.48509663,1.180121247
